Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
1339114234,882955680.0,MODI,TRAD,2025-01-20T06:49:47Z,True,EQ,nan,N,nan,2018-07-23T06:23:13Z,2018-07-26,2026-11-18,nan,False,BILT,nan,nan,nan,"68,000,000",nan,JPY,nan,nan,nan,"14,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,915.64577",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339114258,882955680.0,MODI,TRAD,2025-01-20T06:49:46Z,True,EQ,nan,N,nan,2018-07-23T06:23:13Z,2018-07-26,2026-11-18,nan,False,BILT,nan,nan,nan,"65,000,000",nan,JPY,nan,nan,nan,"13,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,936.131403",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339114272,882955680.0,MODI,TRAD,2025-01-20T06:49:47Z,True,EQ,nan,N,nan,2018-07-23T06:23:13Z,2018-07-26,2026-11-18,nan,False,BILT,nan,nan,nan,"64,000,000",nan,JPY,nan,nan,nan,"13,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,922.80308",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339114295,882955680.0,MODI,TRAD,2025-01-20T06:49:47Z,True,EQ,nan,N,nan,2018-07-23T06:23:13Z,2018-07-26,2026-11-18,nan,False,BILT,nan,nan,nan,"63,000,000",nan,JPY,nan,nan,nan,"13,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,923.80304",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339115624,1329541194.0,MODI,TRAD,2025-01-20T06:51:07Z,True,EQ,nan,N,nan,2025-01-14T06:50:58Z,2025-01-14,2026-07-06,nan,False,BILT,nan,nan,nan,"20,000,000",nan,JPY,nan,nan,nan,"4,100",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,877.632158",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339122528,nan,NEWT,TRAD,2025-01-20T06:52:54Z,nan,EQ,nan,N,nan,2025-01-20T06:52:54Z,2025-01-20,2025-03-17,nan,False,BILT,nan,nan,nan,"1,000,000",nan,JPY,nan,nan,nan,300,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"3,333.4677400022586",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339124715,nan,NEWT,TRAD,2025-01-20T06:52:36Z,nan,EQ,nan,N,nan,2025-01-20T06:52:36Z,2025-01-20,9999-12-31,nan,False,XXXX,nan,nan,nan,"830,000",nan,JPY,nan,nan,nan,10,nan,nan,nan,SHAS,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"75,454.3548090419522",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,2972.T,nan,RIC,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZWBHFT3XRT7,NA/Swaps Sgle Stk Tot Rtn,REIT
1339130108,847386057.0,MODI,TRAD,2025-01-20T06:53:19Z,True,EQ,nan,N,nan,2023-11-30T10:12:44Z,2023-12-04,2025-11-28,nan,False,BILT,nan,nan,nan,"3,000,000",nan,JPY,nan,nan,nan,"1,600",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,855.31024",ACCY,0.0023875,nan,nan,nan,nan,nan,False,JPY,1.0,3.0,nan,nan,nan,nan,A005,nan,MNTH,nan,1.0,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,3028.T,nan,RIC,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ92FMZRXRTD,NA/Swaps Sgle Stk Tot Rtn,COM STK
1339131431,1339122528.0,MODI,TRAD,2025-01-20T06:56:41Z,True,EQ,nan,N,nan,2025-01-20T06:52:54Z,2025-01-20,2025-03-17,nan,False,BILT,nan,nan,nan,5,nan,JPY,nan,nan,nan,5,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,919.66666667",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339149976,1336580003.0,MODI,TRAD,2025-01-20T07:05:11Z,True,EQ,nan,N,nan,2025-01-17T07:32:17Z,2025-01-17,2026-07-24,nan,False,BILT,nan,nan,nan,"140,000",nan,CNY,nan,nan,nan,"18,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.6086922257112,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE100001DV3,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339150126,nan,NEWT,TRAD,2025-01-20T07:05:12Z,nan,EQ,nan,N,nan,2025-01-20T07:05:12Z,2025-01-20,2026-04-14,nan,False,BILT,nan,nan,nan,775,nan,CNY,nan,nan,nan,100,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.75001355,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE100001DV3,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339150140,nan,NEWT,TRAD,2025-01-20T07:05:11Z,nan,EQ,nan,N,nan,2025-01-20T07:05:11Z,2025-01-20,2026-07-24,nan,False,BILT,nan,nan,nan,"620,000",nan,CNY,nan,nan,nan,"80,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.7403355372961,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE100001DV3,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ1W1XRT20NV,NA/Swaps Sgle Stk Tot Rtn,HC SEMITEK\REGISTERED\SHARES A\300323
1339160265,1231742350.0,MODI,TRAD,2025-01-20T07:06:16Z,True,EQ,nan,N,nan,2024-11-08T07:11:47Z,2024-11-08,2025-03-17,nan,False,BILT,nan,nan,nan,"130,000,000",nan,JPY,nan,nan,nan,"26,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,924.028728535766",ACCY,nan,nan,nan,nan,nan,nan,False,JPY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339163934,1334188276.0,MODI,TRAD,2025-01-20T07:08:56Z,True,EQ,nan,N,nan,2025-01-16T07:07:36Z,2025-01-20,2026-06-19,nan,False,BILT,nan,nan,nan,"310,000","310,000",USD,USD,nan,nan,"9,900",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.3129760801,ACCY,nan,0.0015,nan,nan,nan,nan,False,USD,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,DAIL,nan,1.0,nan,nan,nan,nan,WEEK,nan,nan,nan,4.0,nan,nan,USD,USD,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339171867,883358626.0,MODI,TRAD,2025-01-20T07:03:25Z,True,EQ,nan,N,nan,2015-08-31T00:46:06Z,2015-09-03,2026-12-02,nan,False,BILT,nan,nan,nan,"500,000,000",nan,JPY,nan,nan,nan,"100,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,835.3868",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339171907,883358626.0,MODI,TRAD,2025-01-20T07:03:25Z,True,EQ,nan,N,nan,2015-08-31T00:46:06Z,2015-09-03,2026-12-02,nan,False,BILT,nan,nan,nan,"500,000,000",nan,JPY,nan,nan,nan,"100,000",nan,nan,nan,ACCY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,918.135086",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,A004,nan,DAIL,nan,1.0,nan,nan,nan,nan,MNTH,nan,nan,nan,1.0,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339174579,1323280118.0,MODI,TRAD,2025-01-20T07:11:29Z,True,EQ,nan,N,nan,2025-01-09T07:16:38Z,2025-01-09,2026-04-30,nan,False,BILT,nan,nan,nan,"1,200",nan,CNY,nan,nan,nan,30,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.7030264119981,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339174819,1323280354.0,MODI,TRAD,2025-01-20T07:11:31Z,True,EQ,nan,N,nan,2025-01-09T07:16:39Z,2025-01-09,2026-04-30,nan,False,BILT,nan,nan,nan,"1,200",nan,CNY,nan,nan,nan,30,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.7030264119981,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339178277,1268066045.0,MODI,TRAD,2025-01-20T07:11:44Z,True,EQ,nan,N,nan,2024-12-02T07:15:44Z,2024-12-02,2026-04-27,nan,False,BILT,nan,nan,nan,5,nan,CNY,nan,nan,nan,5,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.934835886,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339178314,1268065568.0,MODI,TRAD,2025-01-20T07:11:43Z,True,EQ,nan,N,nan,2024-12-02T07:15:43Z,2024-12-02,2026-04-27,nan,False,BILT,nan,nan,nan,5,nan,CNY,nan,nan,nan,5,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35.934835886,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339180637,nan,NEWT,TRAD,2025-01-20T07:10:52Z,False,EQ,nan,N,nan,2025-01-20T07:10:52Z,2025-01-20,2026-01-20,nan,False,BILT,nan,nan,nan,"160,000",nan,JPY,nan,nan,nan,35,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,882.154834",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339180705,nan,NEWT,TRAD,2025-01-20T07:10:52Z,False,EQ,nan,N,nan,2025-01-20T07:10:52Z,2025-01-20,2026-01-20,nan,False,BILT,nan,nan,nan,"1,000,000",nan,JPY,nan,nan,nan,265,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,882.154834",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339191152,1323280118.0,MODI,TRAD,2025-01-20T07:15:31Z,True,EQ,nan,N,nan,2025-01-09T07:16:38Z,2025-01-09,2026-04-30,nan,False,BILT,nan,nan,nan,"5,000,000",nan,CNY,nan,nan,nan,"130,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.8039100035711,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339191215,1323280118.0,MODI,TRAD,2025-01-20T07:15:31Z,True,EQ,nan,N,nan,2025-01-09T07:16:38Z,2025-01-09,2026-04-30,nan,False,BILT,nan,nan,nan,"5,000,000",nan,CNY,nan,nan,nan,"130,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.9550464703471,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339191297,1323280354.0,MODI,TRAD,2025-01-20T07:15:31Z,True,EQ,nan,N,nan,2025-01-09T07:16:39Z,2025-01-09,2026-04-30,nan,False,BILT,nan,nan,nan,"5,000,000",nan,CNY,nan,nan,nan,"130,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.9550464703471,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339191686,1323280354.0,MODI,TRAD,2025-01-20T07:15:31Z,True,EQ,nan,N,nan,2025-01-09T07:16:39Z,2025-01-09,2026-04-30,nan,False,BILT,nan,nan,nan,"5,000,000",nan,CNY,nan,nan,nan,"130,000",nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.8039100035711,ACCY,nan,nan,nan,nan,nan,nan,False,CNY,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,CNY,nan,nan,nan,False,nan,CNE1000032Q9,nan,ISIN,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZVQK2XRTF11,NA/Swaps SStk Tot Rtn,ZD LEADER\REGISTERED\SHARES A\002896
1339192246,nan,NEWT,TRAD,2025-01-20T07:11:53Z,False,EQ,nan,N,nan,2025-01-20T07:11:53Z,2025-01-20,2026-01-20,nan,False,BILT,nan,nan,nan,"2,000,000",nan,JPY,nan,nan,nan,365,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,858.707239",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339192662,nan,NEWT,TRAD,2025-01-20T07:11:53Z,False,EQ,nan,N,nan,2025-01-20T07:11:53Z,2025-01-20,2026-01-20,nan,False,BILT,nan,nan,nan,"94,000",nan,JPY,nan,nan,nan,20,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,924.17234",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
1339192833,nan,NEWT,TRAD,2025-01-20T07:11:53Z,False,EQ,nan,N,nan,2025-01-20T07:11:53Z,2025-01-20,2026-01-20,nan,False,BILT,nan,nan,nan,"200,000",nan,JPY,nan,nan,nan,40,nan,nan,nan,SHAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,854.241322",SHAS,nan,nan,nan,nan,nan,nan,False,JPY,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,JPY,nan,nan,nan,False,nan,JP3743000006,nan,ISIN,nan,nan,nan,OPET,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,QZ810F07DXRT,NA/Swaps SStk Tot Rtn,COM STK
