Dissemination Identifier	Original Dissemination Identifier	Action type	Event type	Event timestamp	Amendment indicator	Asset Class	Product name	Cleared	Mandatory clearing indicator	Execution Timestamp	Effective Date	Expiration Date	Maturity date of the underlier	Non-standardized term indicator	Platform identifier	Prime brokerage transaction indicator	Block trade election indicator	Large notional off-facility swap election indicator	Notional amount-Leg 1	Notional amount-Leg 2	Notional currency-Leg 1	Notional currency-Leg 2	Notional quantity-Leg 1	Notional quantity-Leg 2	Total notional quantity-Leg 1	Total notional quantity-Leg 2	Quantity frequency multiplier-Leg 1	Quantity frequency multiplier-Leg 2	Quantity unit of measure-Leg 1	Quantity unit of measure-Leg 2	Quantity frequency-Leg 1	Quantity frequency-Leg 2	Notional amount in effect on associated effective date-Leg 1	Notional amount in effect on associated effective date-Leg 2	Effective date of the notional amount-Leg 1	Effective date of the notional amount-Leg 2	End date of the notional amount-Leg 1	End date of the notional amount-Leg 2	Call amount-Leg 1	Call amount-Leg 2	Call currency-Leg 1	Call currency-Leg 2	Put amount-Leg 1	Put amount-Leg 2	Put currency-Leg 1	Put currency-Leg 2	Exchange rate	Exchange rate basis	First exercise date	Fixed rate-Leg 1	Fixed rate-Leg 2	Option Premium Amount	Option Premium Currency	Price	Price unit of measure	Spread-Leg 1	Spread-Leg 2	Spread currency-Leg 1	Spread currency-Leg 2	Strike Price	Strike price currency/currency pair	Post-priced swap indicator	Price currency	Price notation	Spread notation-Leg 1	Spread notation-Leg 2	Strike price notation	Fixed rate day count convention-leg 1	Fixed rate day count convention-leg 2	Floating rate day count convention-leg 1	Floating rate day count convention-leg 2	Floating rate reset frequency period-leg 1	Floating rate reset frequency period-leg 2	Floating rate reset frequency period multiplier-leg 1	Floating rate reset frequency period multiplier-leg 2	Other payment amount	Fixed rate payment frequency period-Leg 1	Floating rate payment frequency period-Leg 1	Fixed rate payment frequency period-Leg 2	Floating rate payment frequency period-Leg 2	Fixed rate payment frequency period multiplier-Leg 1	Floating rate payment frequency period multiplier-Leg 1	Fixed rate payment frequency period multiplier-Leg 2	Floating rate payment frequency period multiplier-Leg 2	Other payment type	Other payment currency	Settlement currency-Leg 1	Settlement currency-Leg 2	Settlement location-Leg 1	Settlement location-Leg 2	Collateralisation category	Custom basket indicator	Index factor	Underlier ID-Leg 1	Underlier ID-Leg 2	Symbols				Underlier ID source-Leg 1	Underlying Asset Name	Underlying asset subtype or underlying contract subtype-Leg 1	Underlying asset subtype or underlying contract subtype-Leg 2	Embedded Option type	Option Type	Option Style	Package indicator	Package transaction price	Package transaction price currency	Package transaction price notation	Package transaction spread	Package transaction spread currency	Package transaction spread notation	Physical delivery location-Leg 1	Delivery Type	Call amount	Call currency	Put amount	Put currency	Settlement location	Unique Product Identifier	UPI FISN	UPI Underlier Name
992211318	884224488	MODI	TRAD	2024-05-08T20:06:47Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000068.0640551	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US36467W1099;US77634L1052		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;GAMESTOP CL A;RCM				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
981433750	884224488	MODI	TRAD	2024-04-26T20:08:01Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000062.6999532	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US6541101050;US82575P1075;US92556V1061;US5854641009;US5657881067;US6404911066;US34379V1035;US77634L1052;US67576A1007;US36467W1099		NKLA;SBSW;VTRS;MLCO;MARA;NEOG;FLNC;RCM;OCUL;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
981433754	884224488	MODI	TRAD	2024-04-26T20:08:01Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000062.6999532	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US6541101050;US82575P1075;US92556V1061;US5854641009;US5657881067;US6404911066;US34379V1035;US77634L1052;US67576A1007;US36467W1099		NKLA;SBSW;VTRS;MLCO;MARA;NEOG;FLNC;RCM;OCUL;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
981433755	884224488	MODI	TRAD	2024-04-26T20:08:01Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000062.6999532	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US6541101050;US82575P1075;US92556V1061;US5854641009;US5657881067;US6404911066;US34379V1035;US77634L1052;US67576A1007;US36467W1099		NKLA;SBSW;VTRS;MLCO;MARA;NEOG;FLNC;RCM;OCUL;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
992220526	884224488	MODI	TRAD	2024-05-08T20:06:47Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000062.3868047	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
990422884	884224488	MODI	TRAD	2024-05-07T20:14:49Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000061.0647214	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US36467W1099;US77634L1052		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;GAMESTOP CL A;RCM				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
990423063	884224488	MODI	TRAD	2024-05-07T20:14:49Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000061.0647214	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US36467W1099;US77634L1052		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;GAMESTOP CL A;RCM				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
990423071	884224488	MODI	TRAD	2024-05-07T20:14:49Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000061.0647214	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US36467W1099;US77634L1052		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;GAMESTOP CL A;RCM				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
981433713	884224488	MODI	TRAD	2024-04-26T20:08:01Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000060.3311829	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US6541101050;US82575P1075;US92556V1061;US5854641009;US5657881067;US6404911066;US34379V1035;US77634L1052;US67576A1007;US36467W1099		NKLA;SBSW;VTRS;MLCO;MARA;NEOG;FLNC;RCM;OCUL;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
981433725	884224488	MODI	TRAD	2024-04-26T20:08:01Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000060.3311829	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US6541101050;US82575P1075;US92556V1061;US5854641009;US5657881067;US6404911066;US34379V1035;US77634L1052;US67576A1007;US36467W1099		NKLA;SBSW;VTRS;MLCO;MARA;NEOG;FLNC;RCM;OCUL;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993775476	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000053.4594456	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
990422763	884224488	MODI	TRAD	2024-05-07T20:14:49Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000052.8935748	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US18452B2097;US67576A1007;US6404911066;US36467W1099;US77634L1052		SBSW;NKLA;VTRS;MLCO;FLNC;CLSK;OCUL;NEOG;GAMESTOP CL A;RCM				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
990422764	884224488	MODI	TRAD	2024-05-07T20:14:49Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000052.8935748	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US18452B2097;US67576A1007;US6404911066;US36467W1099;US77634L1052		SBSW;NKLA;VTRS;MLCO;FLNC;CLSK;OCUL;NEOG;GAMESTOP CL A;RCM				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
990422765	884224488	MODI	TRAD	2024-05-07T20:14:49Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000052.8935748	ACCY		10					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US18452B2097;US67576A1007;US6404911066;US36467W1099;US77634L1052		SBSW;NKLA;VTRS;MLCO;FLNC;CLSK;OCUL;NEOG;GAMESTOP CL A;RCM				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993775523	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993775527	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993775529	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993775540	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993775545	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779685	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779716	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779720	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779722	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779723	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779753	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779865	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779873	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779877	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779989	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993779998	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993780037	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993780086	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993780293	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
993780300	884224488	MODI	TRAD	2024-05-09T20:12:02Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-19000000	-19000000	USD	USD			5				ACCY																									19000051.7962479	ACCY		9.94744					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US6541101050;US92556V1061;US5854641009;US34379V1035;US67576A1007;US18452B2097;US6404911066;US77634L1052;US36467W1099		SBSW;NKLA;VTRS;MLCO;FLNC;OCUL;CLSK;NEOG;RCM;GAMESTOP CL A				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
